train_28872, cloudy primary road, artisinal_mine partly_cloudy primary water
train_1376, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_1357, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_228, cloudy haze road, agriculture haze primary road water
train_2052, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_266, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear cultivation habitation primary
train_267, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_3760, cloudy haze road, cloudy
train_1404, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_996, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary road
train_272, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_1370, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_688, cloudy haze road, agriculture haze primary road
train_238, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_29289, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road selective_logging
train_292, agriculture blooming blow_down clear primary selective_logging slash_burn, agriculture partly_cloudy primary
train_991, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_2454, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_11897, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture bare_ground partly_cloudy primary road
train_279, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear cultivation primary
train_2665, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary water
train_29267, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging
train_29683, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road selective_logging
train_12718, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary water
train_28611, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road selective_logging
train_1184, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture haze primary water
train_348, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_2829, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_311, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_2246, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_26714, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture blooming clear cultivation primary slash_burn
train_1065, blooming blow_down clear cultivation partly_cloudy primary selective_logging, partly_cloudy primary water
train_1254, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road water
train_239, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary water
train_3532, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture habitation haze primary road
train_2972, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear cultivation habitation primary road
train_982, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_780, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary
train_2783, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_2254, agriculture blooming blow_down cultivation partly_cloudy primary selective_logging slash_burn, agriculture cultivation haze primary road
train_10838, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear cultivation primary
train_27192, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_11098, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture bare_ground clear primary
train_31625, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging
train_736, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_29281, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_3229, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, haze primary
train_27581, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_11866, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary
train_1235, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_1249, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_12450, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary
train_2183, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear cultivation primary water
train_716, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary
train_4723, cloudy haze road, cloudy
train_2306, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear habitation water
train_12706, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear conventional_mine primary road
train_1291, blooming blow_down cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_29757, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_1300, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary water
train_4349, cloudy haze road, cloudy
train_4013, cloudy haze road, cloudy
train_26232, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_2252, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary selective_logging
train_25290, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road selective_logging
train_249, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_2095, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear cultivation primary
train_3394, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, haze primary
train_356, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_262, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear cultivation primary
train_12314, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary
train_1191, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_3071, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, haze primary
train_2309, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_875, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_12022, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary water
train_11815, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture bare_ground haze primary road
train_2614, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_38594, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary slash_burn
train_376, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_3975, cloudy haze road, cloudy
train_27590, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging
train_3066, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture haze primary water
train_30474, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road selective_logging
train_3610, cloudy haze road, haze primary
train_2083, agriculture partly_cloudy primary slash_burn, agriculture cultivation habitation partly_cloudy primary road
train_30443, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_1241, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_30494, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_2524, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_1073, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_2319, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary road
train_3857, cloudy haze primary road, cloudy
train_2112, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_2310, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear habitation primary
train_28109, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging
train_40446, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary slash_burn water
train_236, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_3258, cloudy haze road, haze primary
train_372, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_2517, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary road
train_10858, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary
train_2754, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear cultivation habitation primary water
train_1181, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road selective_logging
train_4476, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, cloudy
train_286, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture artisinal_mine clear primary water
train_26332, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_12185, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary water
train_1340, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture artisinal_mine clear cultivation habitation primary water
train_288, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary water
train_977, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road water
train_2238, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_1162, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary water
train_3232, cloudy haze partly_cloudy primary road, agriculture cultivation haze primary
train_2087, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary
train_283, agriculture blooming blow_down clear primary selective_logging slash_burn, partly_cloudy primary water
train_276, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_28878, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_2496, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary water
train_26748, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging
train_1305, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_2338, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_336, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_293, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary water
train_31420, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, artisinal_mine clear primary water
train_4414, cloudy haze road, cloudy
train_354, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_1178, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_29576, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_12054, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear road
train_1091, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_1046, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_30024, agriculture blooming blow_down clear primary slash_burn, artisinal_mine partly_cloudy primary water
train_357, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_3930, cloudy haze primary road, cloudy
train_30072, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_10432, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear
train_1480, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary water
train_4293, cloudy haze road, cloudy
train_27504, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, artisinal_mine clear primary water
train_831, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary
train_1123, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear habitation primary road
train_364, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_366, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary water
train_294, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road
train_38995, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_29778, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, artisinal_mine clear primary
train_1344, cloudy haze road, partly_cloudy primary
train_2335, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_261, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary
train_767, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_3065, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture cultivation habitation partly_cloudy primary road
train_1106, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_27694, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road selective_logging
train_1284, partly_cloudy primary road, partly_cloudy primary
train_30545, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging
train_4051, cloudy haze road, cloudy
train_1350, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_1019, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_10525, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture bare_ground clear road
train_2780, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_3613, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, cloudy
train_2606, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary water
train_27457, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, artisinal_mine clear primary water
train_3054, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_10992, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary
train_3305, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, haze primary
train_2090, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary
train_769, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture habitation partly_cloudy primary
train_2248, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_1388, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road water
train_2201, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_30887, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_29914, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming partly_cloudy primary
train_3208, cloudy haze primary road, haze primary
train_2995, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, habitation partly_cloudy primary water
train_314, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_1364, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary water
train_1233, cloudy haze road, agriculture partly_cloudy primary
train_2299, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_28663, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture blooming clear cultivation primary
train_29152, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging
train_3228, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, habitation haze primary water
train_1188, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary road
train_29669, clear primary road, artisinal_mine clear water
train_27980, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, artisinal_mine partly_cloudy primary road water
train_1417, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary water
train_326, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary
train_4094, cloudy haze road, cloudy
train_2207, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary
train_2480, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary
train_25906, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_28380, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_265, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_375, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_813, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary
train_1011, blooming blow_down clear cultivation partly_cloudy primary selective_logging, clear primary road water
train_1289, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary water
train_3321, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, haze primary
train_10976, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground habitation partly_cloudy primary
train_11938, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary
train_12762, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground partly_cloudy primary water
train_2986, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_1196, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear water
train_2059, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary
train_1078, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_1393, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road water
train_29725, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary selective_logging
train_1288, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary water
train_750, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary water
train_1041, agriculture blooming blow_down clear primary selective_logging slash_burn, agriculture habitation partly_cloudy primary road
train_1139, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary
train_744, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_25675, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road selective_logging
train_1382, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_2467, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_10654, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary
train_1170, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear habitation primary road
train_30706, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_811, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary
train_313, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary water
train_793, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_329, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road water
train_25328, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, artisinal_mine clear primary water
train_243, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_1097, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary water
train_25045, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture artisinal_mine clear primary road water
train_3240, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, haze primary
train_25334, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary road selective_logging
train_2074, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation primary
train_251, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_27009, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, artisinal_mine clear primary
train_814, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_282, agriculture blooming blow_down clear partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_255, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_690, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture haze primary road
train_2276, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_2157, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear cultivation primary
train_1144, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_12174, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground blooming clear cultivation primary
train_300, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_1474, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_879, agriculture blooming blow_down partly_cloudy primary selective_logging slash_burn, agriculture haze primary
train_1009, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_10197, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear
train_11035, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, artisinal_mine bare_ground clear primary road water
train_3250, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture haze primary water
train_25257, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, artisinal_mine bare_ground clear habitation primary road water
train_3179, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, haze primary
train_4292, primary road, cloudy
train_252, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear habitation primary
train_24882, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, haze primary selective_logging
train_3007, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, haze primary water
train_2663, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_988, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_1077, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, habitation partly_cloudy primary road
train_11796, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary
train_25785, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_270, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_12225, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary selective_logging water
train_867, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_4592, cloudy haze road, cloudy
train_235, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_29975, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_2244, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_24464, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging
train_31330, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, artisinal_mine clear primary water
train_3995, partly_cloudy primary road, cloudy
train_2633, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear habitation primary water
train_224, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary
train_10704, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear primary road
train_25837, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging
train_2325, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_1368, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_722, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road water
train_31275, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging water
train_31540, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging
train_1207, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary road water
train_733, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road
train_1081, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy water
train_3837, cloudy haze road, cloudy
train_242, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_882, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary
train_232, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary
train_11870, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture bare_ground clear cultivation primary road
train_809, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_10429, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, bare_ground clear cultivation primary
train_3379, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, haze primary
train_1337, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary selective_logging water
train_1087, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear primary road slash_burn
train_2973, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_29779, agriculture clear primary slash_burn, artisinal_mine clear primary water
train_11933, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture bare_ground clear habitation primary road
train_1250, agriculture blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, partly_cloudy primary
train_29459, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, blooming clear primary
train_3951, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, cloudy
train_1099, blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, clear primary water
