train_28872, clear primary, artisinal_mine partly_cloudy primary water
train_11866, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_1235, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_1249, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_12450, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_2183, blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary water
train_716, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary
train_4723, cloudy haze road, cloudy
train_2306, blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation water
train_12706, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear conventional_mine primary road
train_1291, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_29757, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_1300, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary water
train_4349, cloudy haze, cloudy
train_4013, cloudy haze, cloudy
train_26232, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_2252, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary selective_logging
train_25290, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_249, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_2095, blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary
train_3394, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_356, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_262, blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary
train_12314, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_1191, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_3071, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_2309, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_875, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_12022, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary water
train_11815, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground haze primary road
train_2614, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_38594, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary slash_burn
train_376, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_3975, cloudy haze, cloudy
train_27590, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_3066, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary water
train_30474, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_3610, cloudy haze, haze primary
train_2083, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation habitation partly_cloudy primary road
train_30443, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_1241, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_30494, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_2524, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_1073, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_2319, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary road
train_3857, habitation haze primary road, cloudy
train_2112, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_2310, blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary
train_28109, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_40446, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary slash_burn water
train_236, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_3258, cloudy haze road, haze primary
train_372, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_2517, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary road
train_10858, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_2754, blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation habitation primary water
train_1181, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_4476, blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
train_286, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture artisinal_mine clear primary water
train_26332, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_12185, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary water
train_1340, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture artisinal_mine clear cultivation habitation primary water
train_288, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_977, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road water
train_2238, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_1162, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary water
train_3232, habitation haze primary, agriculture cultivation haze primary
train_2087, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_283, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary water
train_276, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_28878, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_2496, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary water
train_26748, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_1305, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_2338, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_336, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_293, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_31420, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_4414, cloudy haze, cloudy
train_354, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_1178, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_29576, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_12054, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear road
train_1091, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_1046, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_30024, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine partly_cloudy primary water
train_357, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_3930, habitation haze primary road, cloudy
train_30072, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_10432, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear
train_1480, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_4293, cloudy haze road, cloudy
train_27504, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_831, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_1123, blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary road
train_364, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_366, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_294, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road
train_38995, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_29778, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary
train_1344, artisinal_mine cloudy, partly_cloudy primary
train_2335, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_261, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_767, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_3065, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation habitation partly_cloudy primary road
train_1106, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_27694, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_1284, blooming blow_down clear primary selective_logging slash_burn, partly_cloudy primary
train_30545, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_4051, cloudy haze, cloudy
train_1350, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_1019, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_10525, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear road
train_2780, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_3613, blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
train_2606, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary water
train_27457, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_3054, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_10992, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_3305, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_2090, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_769, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture habitation partly_cloudy primary
train_2248, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_1388, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road water
train_2201, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_30887, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_29914, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming partly_cloudy primary
train_3208, habitation haze primary, haze primary
train_2995, blooming blow_down clear cultivation primary selective_logging slash_burn, habitation partly_cloudy primary water
train_314, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_1364, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary water
train_1233, cloudy haze road, agriculture partly_cloudy primary
train_2299, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_28663, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture blooming clear cultivation primary
train_29152, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_3228, blooming blow_down clear cultivation primary selective_logging slash_burn, habitation haze primary water
train_1188, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary road
train_29669, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear water
train_27980, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine partly_cloudy primary road water
train_1417, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_326, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_4094, cloudy haze, cloudy
train_2207, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_2480, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary
train_25906, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_28380, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_265, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_375, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_813, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_1011, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road water
train_1289, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_3321, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_10976, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground habitation partly_cloudy primary
train_11938, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_12762, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground partly_cloudy primary water
train_2986, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_1196, blooming blow_down clear cultivation primary selective_logging slash_burn, clear water
train_2059, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_1078, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_1393, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road water
train_29725, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary selective_logging
train_1288, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_750, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary water
train_1041, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture habitation partly_cloudy primary road
train_1139, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary
train_744, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_25675, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_1382, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_2467, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_10654, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_1170, blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary road
train_30706, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_811, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary
train_313, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_793, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_329, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road water
train_25328, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_243, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_1097, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_25045, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture artisinal_mine clear primary road water
train_3240, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_25334, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_2074, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_251, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_27009, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary
train_814, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_282, blooming blow_down clear cultivation primary selective_logging slash_burn water, partly_cloudy primary
train_255, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_690, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary road
train_2276, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_2157, blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary
train_1144, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_12174, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground blooming clear cultivation primary
train_300, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_1474, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_879, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary
train_1009, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_10197, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear
train_11035, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine bare_ground clear primary road water
train_3250, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary water
train_25257, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine bare_ground clear habitation primary road water
train_3179, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_4292, agriculture artisinal_mine blooming blow_down clear primary selective_logging slash_burn, cloudy
train_252, blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary
train_24882, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary selective_logging
train_3007, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary water
train_2663, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_988, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_1077, blooming blow_down clear cultivation primary selective_logging slash_burn, habitation partly_cloudy primary road
train_11796, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_25785, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_270, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_12225, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary selective_logging water
train_867, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_4592, cloudy haze, cloudy
train_235, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_29975, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_2244, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_24464, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_31330, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_3995, blooming blow_down clear primary selective_logging slash_burn water, cloudy
train_2633, blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary water
train_224, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_10704, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary road
train_25837, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_2325, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_1368, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_722, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road water
train_31275, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging water
train_31540, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_1207, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road water
train_733, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_1081, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy water
train_3837, cloudy haze, cloudy
train_242, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_882, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary
train_232, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_11870, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear cultivation primary road
train_809, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_10429, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear cultivation primary
train_3379, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_1337, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging water
train_1087, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road slash_burn
train_2973, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_29779, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_11933, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear habitation primary road
train_1250, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_29459, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_3951, blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
train_1099, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_11543, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear habitation primary water
train_3543, cloudy haze, agriculture haze primary water
train_25744, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_30719, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_3077, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_344, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_1234, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_1244, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_3463, agriculture artisinal_mine blooming blow_down clear primary selective_logging slash_burn, agriculture haze road
train_28509, agriculture blooming blow_down clear primary selective_logging slash_burn, artisinal_mine clear primary water
train_28973, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear conventional_mine primary road water
train_872, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road water
train_1131, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_3815, cloudy, cloudy
train_3397, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_1186, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_728, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road slash_burn
train_3365, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_30837, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_3501, blooming blow_down clear cultivation primary selective_logging slash_burn, habitation haze primary water
train_2469, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary
train_25836, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_1102, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_720, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_883, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_2497, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_1290, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_29941, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear habitation primary road water
train_3534, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_318, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_27257, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_29265, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_2502, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_29228, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture blooming clear primary
train_369, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_1135, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_27487, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_30267, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture artisinal_mine partly_cloudy primary water
train_857, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_4003, blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
train_345, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_2322, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary water
train_10474, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground haze primary water
train_11772, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear habitation primary road
train_227, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_26361, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_1453, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_3171, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_2321, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_1401, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road water
train_1098, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road water
train_1243, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_11277, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary road selective_logging
train_237, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary road water
train_1093, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_4133, cloudy haze, cloudy
train_3168, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_2532, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_2470, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture habitation haze primary
train_32245, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_841, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_11752, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear cultivation primary
train_4007, cloudy haze, cloudy
train_11695, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_27589, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_11536, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine bare_ground clear road water
train_31172, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_32149, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_1080, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_726, artisinal_mine bare_ground blooming partly_cloudy primary selective_logging water, agriculture partly_cloudy primary water
train_3515, blooming blow_down clear cultivation primary selective_logging slash_burn, cultivation haze primary
train_4127, cloudy haze, cloudy
train_29482, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture blooming clear cultivation primary
train_2710, blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation road
train_804, blooming blow_down clear primary selective_logging, agriculture partly_cloudy primary road
train_3849, cloudy haze, cloudy
train_10931, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear
train_4214, cloudy haze, cloudy
train_24712, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_4256, cloudy, cloudy
train_4438, artisinal_mine blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
train_3235, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze road
train_2142, blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary
train_753, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary
train_4362, cloudy haze, cloudy
train_1226, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_1338, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_10866, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary water
train_2425, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_1061, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road water
train_2987, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_756, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation habitation partly_cloudy primary road
train_3129, habitation haze, haze primary
train_3223, cloudy haze, haze primary
train_2429, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary road
train_1320, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary water
train_25829, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_29963, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_1014, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
