train_28872, artisinal_mine partly_cloudy primary road water, artisinal_mine partly_cloudy primary water
train_2665, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary water
train_29267, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_29683, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_12718, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary water
train_28611, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_1184, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary water
train_348, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_2829, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_311, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_2246, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_26714, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture blooming clear cultivation primary slash_burn
train_1065, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary water
train_1254, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road water
train_239, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary water
train_3532, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture habitation haze primary road
train_2972, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation habitation primary road
train_982, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_780, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_2783, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_2254, agriculture artisinal_mine blooming blow_down clear cultivation partly_cloudy primary selective_logging slash_burn, agriculture cultivation haze primary road
train_10838, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear cultivation primary
train_27192, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_11098, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear primary
train_31625, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_736, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_29281, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_3229, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_27581, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_11866, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_1235, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_1249, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_12450, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_2183, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary water
train_716, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary
train_4723, cloudy haze partly_cloudy, cloudy
train_2306, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation water
train_12706, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear conventional_mine primary road
train_1291, artisinal_mine blooming blow_down cultivation partly_cloudy primary selective_logging slash_burn water, partly_cloudy primary
train_29757, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_1300, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary water
train_4349, cloudy haze, cloudy
train_4013, cloudy haze, cloudy
train_26232, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_2252, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary selective_logging
train_25290, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_249, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_2095, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary
train_3394, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_356, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_262, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary
train_12314, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_1191, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_3071, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_2309, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_875, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_12022, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary water
train_11815, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground haze primary road
train_2614, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_38594, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary slash_burn
train_376, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_3975, cloudy haze, cloudy
train_27590, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_3066, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary water
train_30474, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_3610, cloudy haze, haze primary
train_2083, agriculture artisinal_mine blooming blow_down cultivation partly_cloudy primary selective_logging slash_burn, agriculture cultivation habitation partly_cloudy primary road
train_30443, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_1241, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_30494, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_2524, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_1073, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_2319, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary road
train_3857, artisinal_mine cloudy haze partly_cloudy primary road, cloudy
train_2112, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_2310, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary
train_28109, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_40446, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary slash_burn water
train_236, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_3258, cloudy haze, haze primary
train_372, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_2517, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary road
train_10858, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_2754, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation habitation primary water
train_1181, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_4476, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
train_286, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture artisinal_mine clear primary water
train_26332, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_12185, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary water
train_1340, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture artisinal_mine clear cultivation habitation primary water
train_288, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_977, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road water
train_2238, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_1162, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary water
train_3232, artisinal_mine cloudy haze partly_cloudy primary road, agriculture cultivation haze primary
train_2087, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_283, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary water
train_276, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_28878, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_2496, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary water
train_26748, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_1305, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_2338, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_336, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_293, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_31420, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_4414, cloudy haze, cloudy
train_354, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_1178, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_29576, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_12054, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear road
train_1091, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_1046, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_30024, agriculture artisinal_mine blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine partly_cloudy primary water
train_357, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_3930, artisinal_mine cloudy haze partly_cloudy primary road, cloudy
train_30072, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_10432, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear
train_1480, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_4293, cloudy haze, cloudy
train_27504, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_831, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_1123, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary road
train_364, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_366, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_294, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road
train_38995, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_29778, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary
train_1344, cloudy, partly_cloudy primary
train_2335, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_261, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_767, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_3065, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation habitation partly_cloudy primary road
train_1106, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_27694, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_1284, artisinal_mine partly_cloudy primary water, partly_cloudy primary
train_30545, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_4051, cloudy haze, cloudy
train_1350, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_1019, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_10525, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear road
train_2780, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_3613, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
train_2606, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary water
train_27457, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_3054, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_10992, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_3305, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_2090, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_769, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture habitation partly_cloudy primary
train_2248, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_1388, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road water
train_2201, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_30887, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_29914, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming partly_cloudy primary
train_3208, artisinal_mine cloudy haze partly_cloudy primary road, haze primary
train_2995, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, habitation partly_cloudy primary water
train_314, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_1364, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary water
train_1233, cloudy, agriculture partly_cloudy primary
train_2299, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_28663, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture blooming clear cultivation primary
train_29152, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_3228, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, habitation haze primary water
train_1188, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary road
train_29669, agriculture clear primary, artisinal_mine clear water
train_27980, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine partly_cloudy primary road water
train_1417, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_326, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_4094, cloudy haze, cloudy
train_2207, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_2480, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary
train_25906, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_28380, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_265, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_375, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_813, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_1011, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road water
train_1289, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_3321, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_10976, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground habitation partly_cloudy primary
train_11938, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_12762, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground partly_cloudy primary water
train_2986, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_1196, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear water
train_2059, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_1078, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_1393, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road water
train_29725, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary selective_logging
train_1288, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_750, agriculture artisinal_mine blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary water
train_1041, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture habitation partly_cloudy primary road
train_1139, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary
train_744, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_25675, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_1382, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_2467, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_10654, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_1170, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary road
train_30706, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_811, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary
train_313, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_793, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_329, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road water
train_25328, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_243, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_1097, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_25045, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture artisinal_mine clear primary road water
train_3240, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_25334, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_2074, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_251, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_27009, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary
train_814, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_282, agriculture artisinal_mine blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_255, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_690, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary road
train_2276, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_2157, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary
train_1144, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_12174, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground blooming clear cultivation primary
train_300, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_1474, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_879, agriculture artisinal_mine blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary
train_1009, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_10197, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear
train_11035, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine bare_ground clear primary road water
train_3250, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary water
train_25257, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine bare_ground clear habitation primary road water
train_3179, agriculture artisinal_mine blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_4292, artisinal_mine partly_cloudy primary road water, cloudy
train_252, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary
train_24882, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary selective_logging
train_3007, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary water
train_2663, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_988, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_1077, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, habitation partly_cloudy primary road
train_11796, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_25785, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_270, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_12225, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary selective_logging water
train_867, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_4592, cloudy haze, cloudy
train_235, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_29975, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_2244, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_24464, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_31330, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_3995, agriculture artisinal_mine partly_cloudy primary water, cloudy
train_2633, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary water
train_224, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_10704, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary road
train_25837, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_2325, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary water
train_1368, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_722, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road water
train_31275, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging water
train_31540, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_1207, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road water
train_733, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_1081, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy water
train_3837, cloudy haze, cloudy
train_242, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_882, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary
train_232, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_11870, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear cultivation primary road
train_809, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_10429, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear cultivation primary
train_3379, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_1337, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging water
train_1087, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road slash_burn
train_2973, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_29779, agriculture artisinal_mine blow_down clear primary selective_logging slash_burn, artisinal_mine clear primary water
train_11933, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear habitation primary road
train_1250, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_29459, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_3951, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
train_1099, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_11543, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear habitation primary water
train_3543, cloudy haze partly_cloudy, agriculture haze primary water
train_25744, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_30719, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_3077, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_344, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_1234, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_1244, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_3463, artisinal_mine partly_cloudy primary road water, agriculture haze road
train_28509, artisinal_mine primary road water, artisinal_mine clear primary water
train_28973, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear conventional_mine primary road water
train_872, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road water
train_1131, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_3815, cloudy haze, cloudy
train_3397, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_1186, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_728, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road slash_burn
train_3365, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_30837, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_3501, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, habitation haze primary water
train_2469, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary
train_25836, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_1102, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_720, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_883, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_2497, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_1290, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_29941, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear habitation primary road water
train_3534, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_318, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_27257, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_29265, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_2502, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_29228, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture blooming clear primary
train_369, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_1135, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_27487, agriculture blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
